S.No,Name,Url
2975,Chandra Bhagat,https://www.screener.in/company/542934/
2976,Gulshan Polyols,https://www.screener.in/company/GULPOLY/
2977,North Eastn.Car.,https://www.screener.in/company/NECCLTD/
2978,St Bk of India,https://www.screener.in/company/SBIN/consolidated/
2979,Aartech Solonics,https://www.screener.in/company/AARTECH/consolidated/
2980,Amforge Inds.,https://www.screener.in/company/513117/
2981,Aarti Industries,https://www.screener.in/company/AARTIIND/consolidated/
2982,Guj Inds. Power,https://www.screener.in/company/GIPCL/
2983,Shivagrico Impl.,https://www.screener.in/company/522237/
2984,Sobha,https://www.screener.in/company/SOBHA/consolidated/
2985,Anna Infrastruct,https://www.screener.in/company/530799/
2986,Sarthak Global,https://www.screener.in/company/530993/
2987,DIC India,https://www.screener.in/company/DICIND/
2988,MSP Steel & Pow.,https://www.screener.in/company/MSPL/consolidated/
2989,Gconnect Logitec,https://www.screener.in/company/544156/
2990,Mandeep Auto,https://www.screener.in/company/MANDEEP/
2991,Praveg,https://www.screener.in/company/531637/consolidated/
2992,Assam Entrade,https://www.screener.in/company/542911/consolidated/
2993,Juniper Hotels,https://www.screener.in/company/JUNIPER/consolidated/
2994,Titan Intech,https://www.screener.in/company/521005/
2995,Andhra Paper,https://www.screener.in/company/ANDHRAPAP/
2996,Indian Bank,https://www.screener.in/company/INDIANB/consolidated/
2997,Pansari Develop.,https://www.screener.in/company/PANSARI/consolidated/
2998,Bandaram Pharma,https://www.screener.in/company/524602/consolidated/
2999,Patel Integrated,https://www.screener.in/company/PATINTLOG/
3000,Unichem Labs.,https://www.screener.in/company/UNICHEMLAB/consolidated/
3001,Yes Bank,https://www.screener.in/company/YESBANK/consolidated/
3002,Hindprakash Indu,https://www.screener.in/company/HPIL/
3003,JHS Svend.Retail,https://www.screener.in/company/RETAIL/
3004,Howard Hotels,https://www.screener.in/company/526761/
3005,Karnataka Bank,https://www.screener.in/company/KTKBANK/
3006,Punjab Natl.Bank,https://www.screener.in/company/PNB/consolidated/
3007,Zydus Wellness,https://www.screener.in/company/ZYDUSWELL/consolidated/
3008,Bank of Baroda,https://www.screener.in/company/BANKBARODA/consolidated/
3009,Milkfood,https://www.screener.in/company/507621/consolidated/
3010,Candour Techtex,https://www.screener.in/company/522292/
3011,IFB Agro Inds.,https://www.screener.in/company/IFBAGRO/consolidated/
3012,Sunteck Realty,https://www.screener.in/company/SUNTECK/consolidated/
3013,Capital India,https://www.screener.in/company/CIFL/consolidated/
3014,Devyani Intl.,https://www.screener.in/company/DEVYANI/consolidated/
3015,Kaira Can,https://www.screener.in/company/504840/
3016,Kaushalya Infra.,https://www.screener.in/company/KAUSHALYA/consolidated/
3017,Rotographics (I),https://www.screener.in/company/539922/
3018,South Asian Ent.,https://www.screener.in/company/526477/consolidated/
3019,Rathi Bars,https://www.screener.in/company/532918/
3020,Frontline Corp.,https://www.screener.in/company/532042/
3021,IDFC First Bank,https://www.screener.in/company/IDFCFIRSTB/consolidated/
3022,VIP Clothing,https://www.screener.in/company/VIPCLOTHNG/
3023,Ganga Papers,https://www.screener.in/company/531813/
3024,Pion. Embroider.,https://www.screener.in/company/PIONEEREMB/consolidated/
3025,Aayush Art,https://www.screener.in/company/540718/
3026,Hardcast.& Waud,https://www.screener.in/company/509597/
3027,Kanungo Financi.,https://www.screener.in/company/540515/
3028,Nidan Laborator.,https://www.screener.in/company/NIDAN/
3029,Sampre Nutrition,https://www.screener.in/company/530617/consolidated/
3030,Wires & Fabriks,https://www.screener.in/company/507817/
3031,Bank of India,https://www.screener.in/company/BANKINDIA/consolidated/
3032,S. V. J. Enterp.,https://www.screener.in/company/543799/
3033,G S F C,https://www.screener.in/company/GSFC/consolidated/
3034,Media Matrix,https://www.screener.in/company/512267/consolidated/
3035,Saakshi Medtech,https://www.screener.in/company/SAAKSHI/
3036,J & K Bank,https://www.screener.in/company/J&KBANK/consolidated/
3037,Rhetan TMT Ltd,https://www.screener.in/company/543590/
3038,Prime Property,https://www.screener.in/company/530695/consolidated/
3039,Greenchef Appli.,https://www.screener.in/company/GREENCHEF/
3040,Biocon,https://www.screener.in/company/BIOCON/consolidated/
3041,Advance Lifes.,https://www.screener.in/company/521048/
3042,Intrasoft Tech.,https://www.screener.in/company/ISFT/consolidated/
3043,Lyons Corporate,https://www.screener.in/company/531441/
3044,Hampton Sky,https://www.screener.in/company/526407/consolidated/
3045,Embassy Develop,https://www.screener.in/company/EMBDL/consolidated/
3046,RBL Bank,https://www.screener.in/company/RBLBANK/consolidated/
3047,Arrowhead Sepera,https://www.screener.in/company/544025/
3048,Puravankara,https://www.screener.in/company/PURVA/consolidated/
3049,Times Guaranty,https://www.screener.in/company/TIMESGTY/
3050,Reliance Power,https://www.screener.in/company/RPOWER/consolidated/
3051,Udaipur Cement,https://www.screener.in/company/UDAICEMENT/
3052,Samyak Internati,https://www.screener.in/company/530025/consolidated/
3053,Ahlada Engineers,https://www.screener.in/company/AHLADA/
3054,Kriti Industries,https://www.screener.in/company/KRITI/consolidated/
3055,Dhampur Sugar,https://www.screener.in/company/DHAMPURSUG/consolidated/
3056,Solara Active,https://www.screener.in/company/SOLARA/consolidated/
3057,Aarey Drugs,https://www.screener.in/company/AAREYDRUGS/
3058,Comfort Intech,https://www.screener.in/company/531216/consolidated/
3059,Cella Space,https://www.screener.in/company/532701/
3060,GTPL Hathway,https://www.screener.in/company/GTPL/consolidated/
3061,Future Supply,https://www.screener.in/company/FSC/
3062,Pun. & Sind Bank,https://www.screener.in/company/PSB/
3063,Shree Securities,https://www.screener.in/company/538975/
3064,Shanthala,https://www.screener.in/company/SHANTHALA/
3065,Minal Industries,https://www.screener.in/company/522235/consolidated/
3066,Nectar Lifesci.,https://www.screener.in/company/NECLIFE/consolidated/
3067,Dalmia BharatLtd,https://www.screener.in/company/DALBHARAT/consolidated/
3068,Dhunseri Invest.,https://www.screener.in/company/DHUNINV/consolidated/
3069,ECS Biztech,https://www.screener.in/company/540063/
3070,I O B,https://www.screener.in/company/IOB/
3071,Sabar Flex India,https://www.screener.in/company/SABAR/
3072,GSB Finance,https://www.screener.in/company/511543/
3073,Sayaji Hotels,https://www.screener.in/company/523710/consolidated/
3074,Sustainable Ener,https://www.screener.in/company/SEITINVIT/consolidated/
3075,Orient Ceratech,https://www.screener.in/company/ORIENTCER/consolidated/
3076,PB Fintech.,https://www.screener.in/company/POLICYBZR/consolidated/
3077,3C IT Solutions,https://www.screener.in/company/544190/
3078,Anjani Synth.,https://www.screener.in/company/531223/
3079,Sadhana Nitro,https://www.screener.in/company/SADHNANIQ/consolidated/
3080,Om Infra,https://www.screener.in/company/OMINFRAL/consolidated/
3081,Yug Decor,https://www.screener.in/company/540550/
3082,C J Gelatine,https://www.screener.in/company/507515/
3083,Vakrangee,https://www.screener.in/company/VAKRANGEE/consolidated/
3084,Alfred Herbert,https://www.screener.in/company/505216/consolidated/
3085,Sarthak Metals,https://www.screener.in/company/SMLT/
3086,Elegant Floricul,https://www.screener.in/company/526473/
3087,Mercury Trade Li,https://www.screener.in/company/512415/
3088,Valencia Nutrit.,https://www.screener.in/company/542910/
3089,Vertexplus Tech.,https://www.screener.in/company/VERTEXPLUS/consolidated/
3090,Prec. Electronic,https://www.screener.in/company/517258/
3091,T N Newsprint,https://www.screener.in/company/TNPL/
3092,Bharat Textiles,https://www.screener.in/company/531029/
3093,Santosh Fin Fab,https://www.screener.in/company/530035/
3094,I R F C,https://www.screener.in/company/IRFC/
3095,Duke Offshore,https://www.screener.in/company/531471/
3096,Muthoot Microfin,https://www.screener.in/company/MUTHOOTMF/
3097,Innovative Ideal,https://www.screener.in/company/541983/
3098,Godavari Bioref.,https://www.screener.in/company/GODAVARIB/consolidated/
3099,Bank of Maha,https://www.screener.in/company/MAHABANK/consolidated/
3100,Sapphire Foods,https://www.screener.in/company/SAPPHIRE/consolidated/
3101,Amarnath Sec.,https://www.screener.in/company/538465/
3102,UCO Bank,https://www.screener.in/company/UCOBANK/
3103,Nagreeka Exports,https://www.screener.in/company/NAGREEKEXP/
3104,Kiduja India,https://www.screener.in/company/507946/
3105,Marinetrans Indi,https://www.screener.in/company/MARINETRAN/consolidated/
3106,Zodiac Vent.,https://www.screener.in/company/503641/consolidated/
3107,Gretex Industrie,https://www.screener.in/company/GRETEX/
3108,Mahindra Logis.,https://www.screener.in/company/MAHLOG/consolidated/
3109,TCM,https://www.screener.in/company/524156/consolidated/
3110,Sam Industries,https://www.screener.in/company/532005/
3111,COSCO (India),https://www.screener.in/company/530545/
3112,Last Mile Enter.,https://www.screener.in/company/526961/consolidated/
3113,Dhanvantri Jeev.,https://www.screener.in/company/531043/
3114,IFGL Refractori.,https://www.screener.in/company/IFGLEXPOR/consolidated/
3115,KCP Sugar &Inds.,https://www.screener.in/company/KCPSUGIND/consolidated/
3116,Universal Auto.,https://www.screener.in/company/539314/
3117,Dev Labtech,https://www.screener.in/company/543848/
3118,KKalpana Inds.,https://www.screener.in/company/526409/
3119,Jai Corp,https://www.screener.in/company/JAICORPLTD/consolidated/
3120,Quicktouch Tech,https://www.screener.in/company/QUICKTOUCH/consolidated/
3121,Divgi Torq,https://www.screener.in/company/DIVGIITTS/
3122,Zenlabs Ethica,https://www.screener.in/company/530697/
3123,Dynamic Industri,https://www.screener.in/company/524818/
3124,J A Finance,https://www.screener.in/company/543860/
3125,Nexus Select,https://www.screener.in/company/NXST/consolidated/
3126,Lakshmi Engg.,https://www.screener.in/company/505302/
3127,Sacheta Metals,https://www.screener.in/company/531869/
3128,Elpro Internatio,https://www.screener.in/company/504000/consolidated/
3129,Lime Chemicals,https://www.screener.in/company/507759/
3130,Apt Packaging,https://www.screener.in/company/506979/
3131,Z F Steering,https://www.screener.in/company/505163/consolidated/
3132,Mahaveer Infoway,https://www.screener.in/company/539383/
3133,Kinetic Trust,https://www.screener.in/company/531274/
3134,NIIT,https://www.screener.in/company/NIITLTD/consolidated/
3135,Globus Spirits,https://www.screener.in/company/GLOBUSSPR/consolidated/
3136,Chowgule Steam,https://www.screener.in/company/501833/
3137,Fabino Enter,https://www.screener.in/company/543444/consolidated/
3138,Neeraj Paper Mkt,https://www.screener.in/company/539409/
3139,Jainex Aamcol,https://www.screener.in/company/505212/
3140,HLV,https://www.screener.in/company/HLVLTD/
3141,Aakash Explor.,https://www.screener.in/company/AAKASH/
3142,Super Crop Safe,https://www.screener.in/company/530883/
3143,N R Agarwal Inds,https://www.screener.in/company/NRAIL/
3144,PPAP Automotive,https://www.screener.in/company/PPAP/consolidated/
3145,Polymechplast Ma,https://www.screener.in/company/526043/consolidated/
3146,Saj Hotels,https://www.screener.in/company/SAJHOTELS/consolidated/
3147,Hind.Composites,https://www.screener.in/company/HINDCOMPOS/
3148,Hindustan Media,https://www.screener.in/company/HMVL/
3149,LMW,https://www.screener.in/company/LMW/consolidated/
3150,Addi Industries,https://www.screener.in/company/507852/consolidated/
3151,Cyber Media Ind,https://www.screener.in/company/CYBERMEDIA/consolidated/
3152,Thakkers Develp.,https://www.screener.in/company/526654/consolidated/
3153,Veritas (India),https://www.screener.in/company/512229/consolidated/
3154,AKI India,https://www.screener.in/company/AKI/consolidated/
3155,Dwarikesh Sugar,https://www.screener.in/company/DWARKESH/
3156,Dhanlaxmi Bank,https://www.screener.in/company/DHANBANK/
3157,DigiSpice Tech.,https://www.screener.in/company/DIGISPICE/consolidated/
3158,U. Y. Fincorp,https://www.screener.in/company/UYFINCORP/
3159,Kothari Ferment.,https://www.screener.in/company/507474/
3160,Central Bank,https://www.screener.in/company/CENTRALBK/consolidated/
3161,Sicagen India,https://www.screener.in/company/533014/consolidated/
3162,Sandu Pharma.,https://www.screener.in/company/524703/
3163,Bimetal Bearings,https://www.screener.in/company/505681/consolidated/
3164,Octavius Plant.,https://www.screener.in/company/542938/
3165,Pratik Panels,https://www.screener.in/company/526490/
3166,Bengal Tea & Fab,https://www.screener.in/company/532230/
3167,Chart.Logistics,https://www.screener.in/company/531977/
3168,Asit C Mehta Fin,https://www.screener.in/company/530723/consolidated/
3169,Shivalik Rasayan,https://www.screener.in/company/SHIVALIK/consolidated/
3170,Sanchay Finvest,https://www.screener.in/company/511563/
3171,Medicamen Biotec,https://www.screener.in/company/MEDICAMEQ/consolidated/
3172,OneSource Speci.,https://www.screener.in/company/ONESOURCE/consolidated/
3173,Standard Surfact,https://www.screener.in/company/526231/
3174,Scoobee Garments,https://www.screener.in/company/531234/
3175,Brookfield India,https://www.screener.in/company/BIRET/consolidated/
3176,Tai Industries,https://www.screener.in/company/519483/
3177,MIRC Electronics,https://www.screener.in/company/MIRCELECTR/
3178,Spectrum Talent,https://www.screener.in/company/SPECTSTM/consolidated/
3179,Yatra Online,https://www.screener.in/company/YATRA/consolidated/
3180,Virinchi,https://www.screener.in/company/VIRINCHI/consolidated/
3181,Rishabh Instrum.,https://www.screener.in/company/RISHABH/consolidated/
3182,Lords Chloro,https://www.screener.in/company/LORDSCHLO/
3183,SEPC,https://www.screener.in/company/SEPC/consolidated/
3184,G G Engineering,https://www.screener.in/company/540614/
3185,Concord Drugs,https://www.screener.in/company/538965/consolidated/
3186,Goodricke Group,https://www.screener.in/company/500166/
3187,KG Petrochem,https://www.screener.in/company/531609/
3188,Greencrest Finan,https://www.screener.in/company/531737/
3189,Inani Securities,https://www.screener.in/company/531672/
3190,Info Edg.(India),https://www.screener.in/company/NAUKRI/consolidated/
3191,Deep Diamond,https://www.screener.in/company/539559/
3192,Ginni Filaments,https://www.screener.in/company/GINNIFILA/
3193,Retro Green,https://www.screener.in/company/519191/
3194,Munjal Showa,https://www.screener.in/company/MUNJALSHOW/
3195,Sarup Industries,https://www.screener.in/company/514412/
3196,Petro Carbon,https://www.screener.in/company/PCCL/
3197,Shri Keshav,https://www.screener.in/company/530977/
3198,Murudesh.Ceramic,https://www.screener.in/company/MURUDCERA/
3199,Minaxi Textiles,https://www.screener.in/company/531456/
